xi,v2_xi,absF,reF,imF
357,0,4.982461734693825e-06,-4.253828031021315e-06,2.5941996878007522e-06
358,1,4.982461734693825e-06,-4.249843575266832e-06,2.600721923514974e-06
359,0,4.982461734693825e-06,-4.245849119219898e-06,2.6072380394792896e-06
360,3,4.98246173469377e-06,-4.241844672279807e-06,2.613748020360621e-06
361,0,4.982461734693824e-06,-4.237830243869549e-06,2.6202518508404394e-06
362,1,4.982461734693824e-06,-4.2338058434353226e-06,2.626749515614518e-06
363,0,4.982461734693824e-06,-4.229771480446977e-06,2.633240999393252e-06
364,2,4.982461734693823e-06,-4.225727164397758e-06,2.639726286901554e-06
365,0,4.982461734693823e-06,-4.221672904804332e-06,2.646205362878915e-06
366,1,4.982461734693823e-06,-4.217608711206764e-06,2.652678212079444e-06
367,0,4.982461734693822e-06,-4.2135345931684935e-06,2.659144819271901e-06
368,4,4.982461734693769e-06,-4.209450560276269e-06,2.6656051692397065e-06
369,0,4.982461734693822e-06,-4.205356622140349e-06,2.6720592467811194e-06
370,1,4.982461734693822e-06,-4.2012527883940314e-06,2.6785070367089848e-06
371,0,4.982461734693822e-06,-4.197139068694077e-06,2.6849485238510596e-06
372,2,4.982461734693821e-06,-4.1930154727204665e-06,2.6913836930499015e-06
373,0,4.982461734693821e-06,-4.18888201017642e-06,2.697812529162937e-06
374,1,4.982461734693821e-06,-4.184738690788373e-06,2.704235017062492e-06
375,0,4.98246173469382e-06,-4.180585524305957e-06,2.7106511416358336e-06
376,3,4.982461734693766e-06,-4.176422520501928e-06,2.7170608877851706e-06
377,0,4.982461734693821e-06,-4.1722496891723735e-06,2.7234642404278403e-06
378,1,4.98246173469382e-06,-4.168067040136231e-06,2.7298611844960463e-06
379,0,4.98246173469382e-06,-4.163874583235723e-06,2.7362517049371912e-06
380,2,4.98246173469382e-06,-4.1596723283361075e-06,2.742635786713763e-06
381,0,4.98246173469382e-06,-4.1554602853256944e-06,2.7490134148034006e-06
382,1,4.98246173469382e-06,-4.151238464115828e-06,2.7553845741989287e-06
383,0,4.9824617346938196e-06,-4.147006874640862e-06,2.7617492499083937e-06
384,7,4.982461734692681e-06,-4.142765526857189e-06,2.7681074269544675e-06
385,0,4.9824617346938196e-06,-4.138514430747948e-06,2.7744590903776415e-06
386,1,4.9824617346938196e-06,-4.134253596313541e-06,2.7808042252299416e-06
387,0,4.9824617346938196e-06,-4.129983033581069e-06,2.7871428165812843e-06
388,2,4.982461734693819e-06,-4.125702752599577e-06,2.7934748495163523e-06
389,0,4.982461734693819e-06,-4.121412763440982e-06,2.7998003091352606e-06
390,1,4.982461734693819e-06,-4.1171130762000424e-06,2.806119180553591e-06
391,0,4.982461734693819e-06,-4.112803700994337e-06,2.8124314489024294e-06
392,3,4.982461734693764e-06,-4.108484647964197e-06,2.8187370993283682e-06
393,0,4.982461734693819e-06,-4.104155927272906e-06,2.8250361169936944e-06
394,1,4.982461734693819e-06,-4.099817549106227e-06,2.831328487076118e-06
395,0,4.982461734693818e-06,-4.0954695236728284e-06,2.837614194769117e-06
396,2,4.982461734693818e-06,-4.091111861204034e-06,2.8438932252818132e-06
397,0,4.982461734693818e-06,-4.086744571953844e-06,2.8501655638390407e-06
398,1,4.982461734693818e-06,-4.082367666198913e-06,2.856431195681381e-06
399,0,4.982461734693817e-06,-4.0779811542385226e-06,2.8626901060651974e-06
400,4,4.982461734693763e-06,-4.073585046394514e-06,2.8689422802626385e-06
401,0,4.982461734693817e-06,-4.069179353011487e-06,2.8751877035618276e-06
402,1,4.982461734693816e-06,-4.064764084456331e-06,2.8814263612665865e-06
403,0,4.982461734693816e-06,-4.060339251118643e-06,2.887658238696783e-06
404,2,4.982461734693816e-06,-4.055904863410485e-06,2.8938833211882072e-06
405,0,4.982461734693816e-06,-4.051460931766398e-06,2.9001015940926383e-06
406,1,4.982461734693816e-06,-4.047007466643383e-06,2.90631304277788e-06
407,0,4.982461734693816e-06,-4.042544478520873e-06,2.9125176526277934e-06
408,3,4.982461734693761e-06,-4.038071977900667e-06,2.9187154090423e-06
409,0,4.982461734693815e-06,-4.033589975307123e-06,2.9249062974375764e-06
410,1,4.982461734693816e-06,-4.0290984812866935e-06,2.931090303245768e-06
411,0,4.982461734693815e-06,-4.0245975064083415e-06,2.9372674119153443e-06
412,2,4.982461734693815e-06,-4.020087061263297e-06,2.943437608910971e-06
413,0,4.982461734693815e-06,-4.015567156465072e-06,2.949600879713579e-06
414,1,4.982461734693815e-06,-4.0110378026494396e-06,2.9557572098203974e-06
415,0,4.982461734693815e-06,-4.006499010474406e-06,2.961906584744986e-06
416,5,4.982461734693544e-06,-4.001950790619971e-06,2.9680489900171107e-06
417,0,4.982461734693815e-06,-3.997393153789188e-06,2.974184411183582e-06
418,1,4.9824617346938145e-06,-3.992826110705963e-06,2.9803128338066773e-06
419,0,4.982461734693815e-06,-3.988249672117209e-06,2.986434243465788e-06
420,2,4.9824617346938145e-06,-3.983663848791726e-06,2.992548625756646e-06
421,0,4.982461734693814e-06,-3.979068651520399e-06,2.9986559662915186e-06
422,1,4.982461734693814e-06,-3.974464091116173e-06,3.0047562506992434e-06
423,0,4.982461734693814e-06,-3.969850178414023e-06,3.0108494646252627e-06
424,3,4.9824617346937586e-06,-3.9652269242708875e-06,3.0169355937316227e-06
425,0,4.982461734693813e-06,-3.960594339565859e-06,3.0230146236971715e-06
426,1,4.982461734693813e-06,-3.955952435199729e-06,3.0290865402172667e-06
427,0,4.982461734693813e-06,-3.951301222095389e-06,3.0351513290041345e-06
428,2,4.982461734693812e-06,-3.946640711197592e-06,3.041208975786741e-06
429,0,4.982461734693812e-06,-3.941970913472972e-06,3.0472594663108583e-06
430,1,4.982461734693812e-06,-3.9372918399100125e-06,3.053302786339097e-06
431,0,4.982461734693812e-06,-3.932603501519027e-06,3.0593389216509433e-06
432,4,4.982461734693758e-06,-3.927905909332085e-06,3.065367858042753e-06
433,0,4.982461734693811e-06,-3.923199074403203e-06,3.071389581327956e-06
434,1,4.982461734693812e-06,-3.91848300780789e-06,3.077404077336757e-06
435,0,4.982461734693811e-06,-3.913757720643549e-06,3.083411331916498e-06
436,2,4.982461734693812e-06,-3.9090232240292385e-06,3.0894113309315294e-06
437,0,4.982461734693811e-06,-3.904279529105684e-06,3.0954040602632735e-06
438,1,4.982461734693811e-06,-3.89952664703526e-06,3.1013895058102594e-06
439,0,4.982461734693811e-06,-3.8947645890019555e-06,3.107367653488156e-06
440,3,4.982461734693757e-06,-3.889993366211312e-06,3.113338489229771e-06
441,0,4.982461734693811e-06,-3.885212989890603e-06,3.1193019989852516e-06
442,1,4.982461734693811e-06,-3.88042347128839e-06,3.1252581687217816e-06
443,0,4.98246173469381e-06,-3.875624821674914e-06,3.1312069844239524e-06
444,2,4.982461734693811e-06,-3.870817052341864e-06,3.1371484320936267e-06
445,0,4.98246173469381e-06,-3.866000174602383e-06,3.1430824977500036e-06
446,1,4.98246173469381e-06,-3.86117419979105e-06,3.149009167429654e-06
447,0,4.98246173469381e-06,-3.8563391392638495e-06,3.1549284271865505e-06
448,6,4.982461734693539e-06,-3.851495004397938e-06,3.1608402630919322e-06
449,0,4.982461734693809e-06,-3.8466418065926605e-06,3.1667446612351933e-06
450,1,4.982461734693809e-06,-3.841779557267432e-06,3.1726416077221995e-06
451,0,4.982461734693809e-06,-3.8369082678638034e-06,3.1785310886770375e-06
452,2,4.9824617346938085e-06,-3.83202794984439e-06,3.1844130902411895e-06
453,0,4.982461734693809e-06,-3.8271386146930515e-06,3.1902875985737385e-06
454,1,4.9824617346938085e-06,-3.822240273914865e-06,3.1961545998513987e-06
455,0,4.9824617346938085e-06,-3.817332939036101e-06,3.2020140802685487e-06
456,3,4.982461734693754e-06,-3.8124166216041502e-06,3.207866026037231e-06
457,0,4.9824617346938085e-06,-3.807491333187707e-06,3.213710423387356e-06
458,1,4.9824617346938085e-06,-3.8025570853763256e-06,3.2195472585663876e-06
459,0,4.9824617346938085e-06,-3.79761388978081e-06,3.225376517839724e-06
460,2,4.982461734693808e-06,-3.7926617580329764e-06,3.231198187490554e-06
461,0,4.982461734693808e-06,-3.7877007017856697e-06,3.2370122538199283e-06
462,1,4.982461734693808e-06,-3.7827307327127345e-06,3.2428187031467864e-06
463,0,4.982461734693808e-06,-3.7777518625089886e-06,3.248617521807992e-06
464,4,4.982461734693754e-06,-3.772764102890152e-06,3.2544086961583294e-06
465,0,4.982461734693808e-06,-3.7677674655930287e-06,3.260192212570712e-06
466,1,4.982461734693808e-06,-3.7627619623750663e-06,3.2659680574358605e-06
467,0,4.982461734693808e-06,-3.7577476050147378e-06,3.27173621716269e-06
468,2,4.982461734693808e-06,-3.7527244053113104e-06,3.2774966781781636e-06
469,0,4.982461734693808e-06,-3.747692375084859e-06,3.2832494269273597e-06
470,1,4.982461734693808e-06,-3.7426515261762357e-06,3.2889944498735047e-06
471,0,4.982461734693808e-06,-3.737601870447046e-06,3.2947317334980048e-06
472,3,4.982461734693753e-06,-3.7325434197795756e-06,3.300461264300442e-06
473,0,4.982461734693807e-06,-3.727476186076971e-06,3.3061830287987835e-06
474,1,4.982461734693807e-06,-3.7224001812627994e-06,3.311897013529058e-06
475,0,4.982461734693807e-06,-3.717315417281432e-06,3.3176032050457435e-06
476,2,4.982461734693807e-06,-3.7122219060978093e-06,3.32330158992162e-06
477,0,4.982461734693807e-06,-3.707119659697455e-06,3.3289921547478364e-06
478,1,4.982461734693806e-06,-3.702008690086447e-06,3.3346748861339445e-06
479,0,4.982461734693806e-06,-3.696889009291393e-06,3.3403497707079293e-06
480,5,4.982461734693535e-06,-3.6917606293591926e-06,3.3460167951160565e-06
481,0,4.982461734693805e-06,-3.686623562358023e-06,3.3516759460238163e-06
482,1,4.982461734693806e-06,-3.6814778203752977e-06,3.3573272101141346e-06
483,0,4.982461734693805e-06,-3.676323415519643e-06,3.3629705740892214e-06
484,2,4.982461734693805e-06,-3.6711603599198735e-06,3.3686060246696978e-06
485,0,4.982461734693805e-06,-3.665988665725157e-06,3.3742335485948034e-06
486,1,4.982461734693805e-06,-3.66080834510499e-06,3.3798531326224314e-06
487,0,4.982461734693804e-06,-3.6556194102491663e-06,3.385464763529157e-06
488,3,4.98246173469375e-06,-3.6504218733677117e-06,3.3910684281102344e-06
489,0,4.9824617346938035e-06,-3.645215746691052e-06,3.39666411317981e-06
490,1,4.9824617346938035e-06,-3.6400010424695862e-06,3.402251805570586e-06
491,0,4.9824617346938035e-06,-3.6347777729740576e-06,3.4078314921342184e-06
492,2,4.9824617346938035e-06,-3.629545950495324e-06,3.413403159741167e-06
493,0,4.982461734693803e-06,-3.624305587344368e-06,3.418966795280758e-06
494,1,4.982461734693803e-06,-3.619056695852271e-06,3.4245223856612212e-06
495,0,4.982461734693803e-06,-3.6137992883701813e-06,3.430069917809715e-06
496,4,4.982461734693748e-06,-3.608533377269248e-06,3.435609378672323e-06
497,0,4.982461734693802e-06,-3.603258974940786e-06,3.4411407552142715e-06
498,1,4.982461734693802e-06,-3.5979760937958553e-06,3.4466640344195847e-06
499,0,4.982461734693801e-06,-3.5926847462656256e-06,3.4521792032914892e-06
500,2,4.982461734693802e-06,-3.5873849448011485e-06,3.457686248852262e-06
501,0,4.982461734693801e-06,-3.5820767018733677e-06,3.4631851581432916e-06
502,1,4.982461734693801e-06,-3.5767600299730934e-06,3.4686759182251143e-06
503,0,4.982461734693801e-06,-3.571434941610967e-06,3.4741585161774403e-06
504,3,4.982461734693747e-06,-3.566101449317397e-06,3.479632939099149e-06
505,0,4.982461734693801e-06,-3.5607595656427227e-06,3.485099174108509e-06
506,1,4.982461734693801e-06,-3.555409303156796e-06,3.4905572083428263e-06
507,0,4.9824617346938e-06,-3.5500506744493397e-06,3.4960070289588575e-06
508,2,4.982461734693799e-06,-3.544683692129725e-06,3.5014486231326495e-06
509,0,4.982461734693799e-06,-3.5393083688269803e-06,3.5068819780596048e-06
510,1,4.982461734693799e-06,-3.5339247171897595e-06,3.512307080954514e-06
511,0,4.982461734693798e-06,-3.5285327498863157e-06,3.5177239190515863e-06
512,9,4.98246173469266e-06,-3.5231324796036643e-06,3.523132479603673e-06
513,0,4.9824617346937975e-06,-3.5177239190515765e-06,3.5285327498863246e-06
514,1,4.9824617346937975e-06,-3.5123070809545037e-06,3.533924717189768e-06
515,0,4.9824617346937975e-06,-3.5068819780595937e-06,3.539308368826988e-06
516,2,4.9824617346937975e-06,-3.5014486231326385e-06,3.5446836921297327e-06
517,0,4.9824617346937975e-06,-3.4960070289588465e-06,3.550050674449347e-06
518,1,4.9824617346937975e-06,-3.490557208342814e-06,3.555409303156803e-06
519,0,4.982461734693797e-06,-3.4850991741084957e-06,3.5607595656427295e-06
520,3,4.9824617346937425e-06,-3.479632939099136e-06,3.5661014493174037e-06
521,0,4.982461734693797e-06,-3.474158516177427e-06,3.5714349416109727e-06
522,1,4.982461734693796e-06,-3.468675918225101e-06,3.576760029973099e-06
523,0,4.982461734693796e-06,-3.4631851581432785e-06,3.582076701873373e-06
524,2,4.982461734693796e-06,-3.4576862488522486e-06,3.587384944801153e-06
525,0,4.982461734693795e-06,-3.4521792032914757e-06,3.5926847462656302e-06
526,1,4.982461734693795e-06,-3.4466640344195703e-06,3.5979760937958596e-06
527,0,4.982461734693794e-06,-3.441140755214257e-06,3.6032589749407892e-06
528,4,4.982461734693741e-06,-3.435609378672309e-06,3.6085333772692516e-06
529,0,4.982461734693794e-06,-3.4300699178097004e-06,3.6137992883701843e-06
530,1,4.982461734693794e-06,-3.424522385661206e-06,3.6190566958522735e-06
531,0,4.982461734693794e-06,-3.4189667952807424e-06,3.6243055873443704e-06
532,2,4.982461734693794e-06,-3.4134031597411512e-06,3.6295459504953256e-06
533,0,4.982461734693794e-06,-3.4078314921342027e-06,3.6347777729740593e-06
534,1,4.982461734693794e-06,-3.4022518055705703e-06,3.6400010424695875e-06
535,0,4.982461734693793e-06,-3.3966641131797944e-06,3.6452157466910527e-06
536,3,4.982461734693739e-06,-3.3910684281102183e-06,3.6504218733677125e-06
537,0,4.982461734693793e-06,-3.3854647635291404e-06,3.6556194102491667e-06
538,1,4.982461734693793e-06,-3.379853132622414e-06,3.6608083451049904e-06
539,0,4.9824617346937925e-06,-3.3742335485947856e-06,3.665988665725157e-06
540,2,4.9824617346937925e-06,-3.3686060246696796e-06,3.6711603599198735e-06
541,0,4.9824617346937925e-06,-3.362970574089203e-06,3.6763234155196426e-06
542,1,4.9824617346937925e-06,-3.3573272101141164e-06,3.6814778203752964e-06
543,0,4.9824617346937925e-06,-3.351675946023798e-06,3.6866235623580223e-06
544,5,4.982461734693521e-06,-3.3460167951160383e-06,3.691760629359191e-06
545,0,4.982461734693792e-06,-3.3403497707079107e-06,3.6968890092913903e-06
546,1,4.982461734693792e-06,-3.3346748861339263e-06,3.702008690086445e-06
547,0,4.982461734693792e-06,-3.328992154747818e-06,3.707119659697452e-06
548,2,4.982461734693791e-06,-3.323301589921601e-06,3.712221906097805e-06
549,0,4.982461734693791e-06,-3.317603205045725e-06,3.717315417281428e-06
550,1,4.982461734693791e-06,-3.3118970135290395e-06,3.722400181262795e-06
551,0,4.982461734693791e-06,-3.306183028798765e-06,3.727476186076966e-06
552,3,4.982461734693736e-06,-3.3004612643004223e-06,3.7325434197795705e-06
553,0,4.98246173469379e-06,-3.2947317334979853e-06,3.73760187044704e-06
554,1,4.98246173469379e-06,-3.288994449873485e-06,3.7426515261762298e-06
555,0,4.982461734693789e-06,-3.2832494269273394e-06,3.7476923750848525e-06
556,2,4.982461734693789e-06,-3.2774966781781433e-06,3.7527244053113037e-06
557,0,4.982461734693789e-06,-3.2717362171626696e-06,3.757747605014731e-06
558,1,4.982461734693789e-06,-3.26596805743584e-06,3.762761962375059e-06
559,0,4.982461734693788e-06,-3.260192212570691e-06,3.767767465593021e-06
560,4,4.982461734693734e-06,-3.2544086961583087e-06,3.7727641028901437e-06
561,0,4.982461734693788e-06,-3.248617521807971e-06,3.77775186250898e-06
562,1,4.982461734693788e-06,-3.2428187031467653e-06,3.782730732712727e-06
563,0,4.982461734693788e-06,-3.2370122538199075e-06,3.787700701785662e-06
564,2,4.982461734693788e-06,-3.2311981874905337e-06,3.7926617580329683e-06
565,0,4.982461734693788e-06,-3.2253765178397026e-06,3.797613889780801e-06
566,1,4.982461734693787e-06,-3.2195472585663664e-06,3.802557085376316e-06
567,0,4.982461734693788e-06,-3.2137104233873347e-06,3.807491333187697e-06
568,3,4.982461734693733e-06,-3.2078660260372098e-06,3.8124166216041405e-06
569,0,4.982461734693787e-06,-3.202014080268528e-06,3.817332939036091e-06
570,1,4.982461734693787e-06,-3.1961545998513775e-06,3.822240273914855e-06
571,0,4.982461734693787e-06,-3.1902875985737173e-06,3.8271386146930405e-06
572,2,4.982461734693787e-06,-3.1844130902411683e-06,3.83202794984438e-06
573,0,4.982461734693787e-06,-3.178531088677016e-06,3.8369082678637924e-06
574,1,4.9824617346937865e-06,-3.1726416077221775e-06,3.84177955726742e-06
575,0,4.982461734693786e-06,-3.1667446612351713e-06,3.846641806592648e-06
576,6,4.982461734693515e-06,-3.1608402630919098e-06,3.851495004397925e-06
577,0,4.982461734693786e-06,-3.1549284271865285e-06,3.856339139263836e-06
578,1,4.982461734693785e-06,-3.1490091674296314e-06,3.861174199791035e-06
579,0,4.982461734693786e-06,-3.1430824977499816e-06,3.866000174602368e-06
580,2,4.982461734693786e-06,-3.1371484320936047e-06,3.87081705234185e-06
581,0,4.982461734693785e-06,-3.1312069844239304e-06,3.8756248216749e-06
582,1,4.982461734693785e-06,-3.1252581687217596e-06,3.880423471288374e-06
583,0,4.982461734693786e-06,-3.119301998985229e-06,3.8852129898905875e-06
584,3,4.982461734693731e-06,-3.1133384892297485e-06,3.889993366211296e-06
585,0,4.982461734693785e-06,-3.107367653488134e-06,3.8947645890019394e-06
586,1,4.982461734693785e-06,-3.1013895058102374e-06,3.899526647035244e-06
587,0,4.982461734693784e-06,-3.0954040602632506e-06,3.904279529105668e-06
588,2,4.982461734693785e-06,-3.089411330931506e-06,3.909023224029222e-06
589,0,4.982461734693784e-06,-3.0834113319164745e-06,3.913757720643533e-06
590,1,4.982461734693784e-06,-3.0774040773367335e-06,3.9184830078078735e-06
591,0,4.982461734693784e-06,-3.0713895813279328e-06,3.923199074403186e-06
592,4,4.982461734693729e-06,-3.06536785804273e-06,3.927905909332067e-06
593,0,4.982461734693783e-06,-3.0593389216509204e-06,3.932603501519009e-06
594,1,4.982461734693783e-06,-3.0533027863390747e-06,3.937291839909994e-06
595,0,4.982461734693783e-06,-3.0472594663108354e-06,3.941970913472953e-06
596,2,4.982461734693783e-06,-3.041208975786718e-06,3.9466407111975726e-06
597,0,4.982461734693783e-06,-3.0351513290041116e-06,3.951301222095369e-06
598,1,4.982461734693783e-06,-3.0290865402172443e-06,3.955952435199709e-06
599,0,4.982461734693783e-06,-3.023014623697149e-06,3.960594339565839e-06
600,3,4.982461734693728e-06,-3.0169355937316003e-06,3.965226924270866e-06
601,0,4.982461734693783e-06,-3.0108494646252402e-06,3.969850178414002e-06
602,1,4.982461734693782e-06,-3.0047562506992205e-06,3.974464091116152e-06
603,0,4.982461734693782e-06,-2.9986559662914953e-06,3.979068651520378e-06
604,2,4.982461734693782e-06,-2.992548625756622e-06,3.983663848791704e-06
