xi,v2_xi,absF,reF,imF
361,0,4.695012019230839e-06,-4.650091246467101e-06,6.479114601950523e-07
362,1,4.69501201923084e-06,-4.6498424335990226e-06,6.496947001661362e-07
363,0,4.69501201923084e-06,-4.649592936885293e-06,6.514778445875533e-07
364,2,4.69501201923084e-06,-4.649342756362606e-06,6.53260893197059e-07
365,0,4.695012019230841e-06,-4.649091892067754e-06,6.550438457324232e-07
366,1,4.69501201923084e-06,-4.648840344037632e-06,6.568267019314294e-07
367,0,4.69501201923084e-06,-4.6485881123092356e-06,6.586094615318755e-07
368,4,4.695012019230826e-06,-4.648335196919646e-06,6.60392124271572e-07
369,0,4.69501201923084e-06,-4.648081597906099e-06,6.621746898883505e-07
370,1,4.69501201923084e-06,-4.647827315305852e-06,6.639571581200463e-07
371,0,4.69501201923084e-06,-4.647572349156314e-06,6.65739528704516e-07
372,2,4.69501201923084e-06,-4.647316699494983e-06,6.67521801379629e-07
373,0,4.69501201923084e-06,-4.6470603663594574e-06,6.693039758832689e-07
374,1,4.69501201923084e-06,-4.646803349787436e-06,6.710860519533341e-07
375,0,4.69501201923084e-06,-4.646545649816717e-06,6.728680293277372e-07
376,3,4.695012019230827e-06,-4.646287266485187e-06,6.746499077444033e-07
377,0,4.695012019230841e-06,-4.646028199830886e-06,6.764316869412799e-07
378,1,4.695012019230841e-06,-4.6457684498918756e-06,6.782133666563176e-07
379,0,4.695012019230841e-06,-4.645508016706368e-06,6.799949466274891e-07
380,2,4.695012019230841e-06,-4.6452469003126664e-06,6.817764265927801e-07
381,0,4.6950120192308415e-06,-4.644985100749173e-06,6.835578062901909e-07
382,1,4.695012019230841e-06,-4.644722618054388e-06,6.853390854577364e-07
383,0,4.695012019230841e-06,-4.644459452266917e-06,6.871202638334465e-07
384,7,4.695012019231044e-06,-4.6441956034256635e-06,6.889013411553959e-07
385,0,4.6950120192308415e-06,-4.643931071568829e-06,6.906823171615545e-07
386,1,4.695012019230841e-06,-4.643665856735918e-06,6.92463191590086e-07
387,0,4.695012019230842e-06,-4.643399958965739e-06,6.9424396417905e-07
388,2,4.6950120192308415e-06,-4.643133378297393e-06,6.960246346665512e-07
389,0,4.695012019230842e-06,-4.642866114770087e-06,6.978052027907085e-07
390,1,4.695012019230843e-06,-4.642598168423129e-06,6.995856682896565e-07
391,0,4.695012019230842e-06,-4.642329539295922e-06,7.013660309015446e-07
392,3,4.69501201923083e-06,-4.642060227427962e-06,7.031462903645356e-07
393,0,4.695012019230843e-06,-4.641790232858896e-06,7.049264464168152e-07
394,1,4.695012019230843e-06,-4.64151955562839e-06,7.067064987965722e-07
395,0,4.695012019230843e-06,-4.641248195776268e-06,7.084864472420193e-07
396,2,4.695012019230844e-06,-4.640976153342437e-06,7.102662914913816e-07
397,0,4.695012019230843e-06,-4.6407034283669055e-06,7.120460312829001e-07
398,1,4.695012019230843e-06,-4.640430020889784e-06,7.138256663548312e-07
399,0,4.695012019230844e-06,-4.6401559309512824e-06,7.156051964454463e-07
400,4,4.6950120192308305e-06,-4.639881158591696e-06,7.173846212930305e-07
401,0,4.695012019230844e-06,-4.639605703851475e-06,7.191639406358926e-07
402,1,4.695012019230844e-06,-4.639329566771092e-06,7.209431542123444e-07
403,0,4.695012019230844e-06,-4.639052747391169e-06,7.227222617607215e-07
404,2,4.695012019230844e-06,-4.63877524575242e-06,7.245012630193733e-07
405,0,4.695012019230845e-06,-4.638497061895655e-06,7.262801577266644e-07
406,1,4.695012019230845e-06,-4.6382181958617865e-06,7.280589456209755e-07
407,0,4.695012019230846e-06,-4.637938647691828e-06,7.298376264407028e-07
408,3,4.695012019230832e-06,-4.637658417426877e-06,7.316161999242561e-07
409,0,4.695012019230846e-06,-4.637377505108188e-06,7.333946658100693e-07
410,1,4.6950120192308466e-06,-4.637095910777034e-06,7.351730238365799e-07
411,0,4.6950120192308466e-06,-4.636813634474841e-06,7.369512737422492e-07
412,2,4.6950120192308466e-06,-4.636530676243124e-06,7.387294152655529e-07
413,0,4.6950120192308466e-06,-4.636247036123498e-06,7.40507448144982e-07
414,1,4.695012019230847e-06,-4.635962714157676e-06,7.422853721190439e-07
415,0,4.695012019230847e-06,-4.635677710387474e-06,7.440631869262618e-07
416,5,4.695012019230834e-06,-4.635392024854793e-06,7.45840892305173e-07
417,0,4.695012019230848e-06,-4.6351056576016886e-06,7.476184879943392e-07
418,1,4.695012019230847e-06,-4.634818608670236e-06,7.493959737323255e-07
419,0,4.695012019230848e-06,-4.634530878102665e-06,7.511733492577219e-07
420,2,4.695012019230848e-06,-4.634242465941292e-06,7.529506143091324e-07
421,0,4.695012019230848e-06,-4.633953372228533e-06,7.54727768625177e-07
422,1,4.695012019230849e-06,-4.633663597006904e-06,7.565048119444922e-07
423,0,4.695012019230848e-06,-4.633373140319022e-06,7.582817440057309e-07
424,3,4.6950120192308356e-06,-4.633082002207592e-06,7.600585645475598e-07
425,0,4.695012019230849e-06,-4.63279018271547e-06,7.618352733086714e-07
426,1,4.69501201923085e-06,-4.6324976818855345e-06,7.636118700277608e-07
427,0,4.69501201923085e-06,-4.632204499760815e-06,7.653883544435489e-07
428,2,4.69501201923085e-06,-4.63191063638443e-06,7.671647262947706e-07
429,0,4.695012019230851e-06,-4.631616091799598e-06,7.689409853201774e-07
430,1,4.695012019230851e-06,-4.631320866049637e-06,7.707171312585374e-07
431,0,4.695012019230851e-06,-4.631024959177966e-06,7.724931638486354e-07
432,4,4.695012019230837e-06,-4.630728371228088e-06,7.742690828292707e-07
433,0,4.695012019230852e-06,-4.630431102243665e-06,7.760448879392681e-07
434,1,4.695012019230852e-06,-4.630133152268375e-06,7.778205789174557e-07
435,0,4.695012019230852e-06,-4.629834521346048e-06,7.795961555026875e-07
436,2,4.695012019230852e-06,-4.6295352095206055e-06,7.81371617433832e-07
437,0,4.695012019230852e-06,-4.629235216836067e-06,7.831469644497746e-07
438,1,4.6950120192308525e-06,-4.628934543336551e-06,7.849221962894174e-07
439,0,4.695012019230853e-06,-4.628633189066278e-06,7.866973126916797e-07
440,3,4.69501201923084e-06,-4.628331154069554e-06,7.884723133954956e-07
441,0,4.6950120192308525e-06,-4.628028438390837e-06,7.902471981398247e-07
442,1,4.695012019230853e-06,-4.62772504207461e-06,7.920219666636308e-07
443,0,4.6950120192308525e-06,-4.627420965165504e-06,7.937966187059033e-07
444,2,4.695012019230853e-06,-4.627116207708242e-06,7.955711540056469e-07
445,0,4.6950120192308525e-06,-4.62681076974764e-06,7.97345572301883e-07
446,1,4.695012019230853e-06,-4.626504651328623e-06,7.991198733336504e-07
447,0,4.695012019230853e-06,-4.626197852496209e-06,8.008940568400054e-07
448,6,4.695012019230841e-06,-4.625890373295505e-06,8.02668122560019e-07
449,0,4.695012019230853e-06,-4.6255822137717715e-06,8.044420702327887e-07
450,1,4.695012019230855e-06,-4.625273373970291e-06,8.062158995974159e-07
451,0,4.695012019230855e-06,-4.624963853936495e-06,8.079896103930283e-07
452,2,4.695012019230855e-06,-4.624653653715904e-06,8.097632023587687e-07
453,0,4.695012019230856e-06,-4.624342773354141e-06,8.115366752337975e-07
454,1,4.695012019230856e-06,-4.624031212896925e-06,8.133100287572924e-07
455,0,4.695012019230856e-06,-4.623718972390077e-06,8.150832626684493e-07
456,3,4.695012019230842e-06,-4.623406051879505e-06,8.168563767064784e-07
457,0,4.695012019230856e-06,-4.62309245141127e-06,8.186293706106178e-07
458,1,4.695012019230857e-06,-4.622778171031452e-06,8.204022441201085e-07
459,0,4.695012019230857e-06,-4.622463210786285e-06,8.221749969742192e-07
460,2,4.695012019230858e-06,-4.62214757072209e-06,8.239476289122335e-07
461,0,4.695012019230858e-06,-4.621831250885288e-06,8.257201396734527e-07
462,1,4.695012019230858e-06,-4.621514251322399e-06,8.274925289971966e-07
463,0,4.695012019230858e-06,-4.621196572080045e-06,8.292647966228023e-07
464,4,4.695012019230844e-06,-4.620878213204932e-06,8.310369422896225e-07
465,0,4.695012019230858e-06,-4.620559174743921e-06,8.328089657370376e-07
466,1,4.6950120192308584e-06,-4.6202394567438925e-06,8.345808667044313e-07
467,0,4.6950120192308584e-06,-4.619919059251881e-06,8.363526449312152e-07
468,2,4.6950120192308584e-06,-4.619597982315005e-06,8.381243001568164e-07
469,0,4.6950120192308584e-06,-4.619276225980487e-06,8.3989583212068e-07
470,1,4.6950120192308584e-06,-4.618953790295646e-06,8.416672405622694e-07
471,0,4.6950120192308584e-06,-4.618630675307903e-06,8.434385252210661e-07
472,3,4.695012019230845e-06,-4.6183068810647635e-06,8.452096858365674e-07
473,0,4.6950120192308584e-06,-4.617982407613889e-06,8.469807221482985e-07
474,1,4.6950120192308584e-06,-4.617657255002958e-06,8.487516338957884e-07
475,0,4.6950120192308584e-06,-4.617331423279804e-06,8.505224208185941e-07
476,2,4.6950120192308584e-06,-4.617004912492347e-06,8.522930826562885e-07
477,0,4.695012019230859e-06,-4.616677722688607e-06,8.540636191484628e-07
478,1,4.695012019230859e-06,-4.616349853916701e-06,8.558340300347268e-07
479,0,4.69501201923086e-06,-4.616021306224851e-06,8.576043150547088e-07
480,5,4.6950120192308466e-06,-4.615692079661361e-06,8.593744739480531e-07
481,0,4.695012019230861e-06,-4.61536217427469e-06,8.61144506454432e-07
482,1,4.695012019230861e-06,-4.615031590113317e-06,8.629144123135223e-07
483,0,4.695012019230861e-06,-4.614700327225874e-06,8.646841912650289e-07
484,2,4.695012019230862e-06,-4.61436838566108e-06,8.664538430486729e-07
485,0,4.695012019230862e-06,-4.614035765467751e-06,8.682233674041942e-07
486,1,4.695012019230862e-06,-4.6137024666948065e-06,8.699927640713513e-07
487,0,4.695012019230863e-06,-4.613368489391265e-06,8.717620327899218e-07
488,3,4.695012019230849e-06,-4.61303383360623e-06,8.735311732996992e-07
489,0,4.695012019230863e-06,-4.612698499388957e-06,8.753001853405059e-07
490,1,4.695012019230863e-06,-4.612362486788726e-06,8.770690686521686e-07
491,0,4.695012019230863e-06,-4.612025795854966e-06,8.788378229745427e-07
492,2,4.6950120192308635e-06,-4.611688426637194e-06,8.806064480474997e-07
493,0,4.695012019230864e-06,-4.611350379185026e-06,8.823749436109307e-07
494,1,4.695012019230864e-06,-4.611011653548178e-06,8.841433094047457e-07
495,0,4.695012019230864e-06,-4.610672249776466e-06,8.859115451688735e-07
496,4,4.695012019230851e-06,-4.610332167919792e-06,8.876796506432598e-07
497,0,4.695012019230865e-06,-4.609991408028213e-06,8.894476255678793e-07
498,1,4.695012019230865e-06,-4.609649970151802e-06,8.912154696827111e-07
499,0,4.695012019230864e-06,-4.609307854340788e-06,8.929831827277632e-07
500,2,4.695012019230864e-06,-4.608965060645485e-06,8.947507644430607e-07
501,0,4.695012019230866e-06,-4.608621589116309e-06,8.965182145686479e-07
502,1,4.695012019230866e-06,-4.608277439803772e-06,8.982855328445883e-07
503,0,4.695012019230866e-06,-4.607932612758488e-06,9.00052719010965e-07
504,3,4.6950120192308525e-06,-4.607587108031156e-06,9.018197728078781e-07
505,0,4.695012019230867e-06,-4.607240925672631e-06,9.035866939754571e-07
506,1,4.695012019230866e-06,-4.606894065733784e-06,9.053534822538357e-07
507,0,4.695012019230867e-06,-4.606546528265641e-06,9.071201373831775e-07
508,2,4.695012019230867e-06,-4.606198313319313e-06,9.088866591036631e-07
509,0,4.695012019230867e-06,-4.605849420946012e-06,9.106530471554924e-07
510,1,4.695012019230868e-06,-4.605499851197051e-06,9.124193012788857e-07
511,0,4.695012019230867e-06,-4.605149604123837e-06,9.141854212140821e-07
512,9,4.6950120192319375e-06,-4.6047986797789335e-06,9.159514067015501e-07
513,0,4.695012019230868e-06,-4.6044470782108e-06,9.17717257480942e-07
514,1,4.695012019230869e-06,-4.604094799474294e-06,9.194829732931832e-07
515,0,4.695012019230869e-06,-4.603741843620177e-06,9.212485538783838e-07
516,2,4.695012019230869e-06,-4.603388210700356e-06,9.230139989768822e-07
517,0,4.695012019230869e-06,-4.60303390076684e-06,9.24779308329037e-07
518,1,4.695012019230869e-06,-4.602678913871736e-06,9.265444816752264e-07
519,0,4.6950120192308694e-06,-4.602323250067254e-06,9.283095187558493e-07
520,3,4.695012019230856e-06,-4.601966909405684e-06,9.300744193113213e-07
521,0,4.6950120192308694e-06,-4.601609891939475e-06,9.318391830820892e-07
522,1,4.695012019230869e-06,-4.601252197721092e-06,9.336038098086035e-07
523,0,4.6950120192308694e-06,-4.6008938268031555e-06,9.353682992313459e-07
524,2,4.6950120192308694e-06,-4.600534779238369e-06,9.371326510908154e-07
525,0,4.69501201923087e-06,-4.6001750550795375e-06,9.388968651275315e-07
526,1,4.69501201923087e-06,-4.599814654379565e-06,9.406609410820335e-07
527,0,4.69501201923087e-06,-4.599453577191455e-06,9.424248786948815e-07
528,4,4.695012019230858e-06,-4.599091823568298e-06,9.441886777066527e-07
529,0,4.695012019230871e-06,-4.598729393563336e-06,9.459523378579562e-07
530,1,4.695012019230872e-06,-4.5983662872298315e-06,9.477158588894048e-07
531,0,4.695012019230872e-06,-4.598002504621198e-06,9.494792405416426e-07
532,2,4.695012019230871e-06,-4.597638045790938e-06,9.512424825553316e-07
533,0,4.695012019230871e-06,-4.597272910792651e-06,9.530055846711546e-07
534,1,4.695012019230872e-06,-4.596907099680038e-06,9.547685466298143e-07
535,0,4.695012019230872e-06,-4.596540612506898e-06,9.565313681720347e-07
536,3,4.695012019230859e-06,-4.5961734493271155e-06,9.582940490385573e-07
537,0,4.695012019230872e-06,-4.5958056101947286e-06,9.600565889701555e-07
538,1,4.695012019230873e-06,-4.595437095163796e-06,9.618189877076067e-07
539,0,4.695012019230872e-06,-4.595067904288527e-06,9.635812449917203e-07
540,2,4.695012019230873e-06,-4.5946980376232195e-06,9.653433605633235e-07
541,0,4.695012019230873e-06,-4.594327495222268e-06,9.671053341632649e-07
542,1,4.695012019230873e-06,-4.593956277140167e-06,9.688671655324129e-07
543,0,4.695012019230873e-06,-4.593584383431513e-06,9.706288544116581e-07
544,5,4.695012019230859e-06,-4.593211814150985e-06,9.723904005419085e-07
545,0,4.695012019230873e-06,-4.592838569353416e-06,9.741518036641042e-07
546,1,4.695012019230873e-06,-4.5924646490936595e-06,9.7591306351919e-07
547,0,4.695012019230873e-06,-4.592090053426721e-06,9.776741798481426e-07
548,2,4.695012019230873e-06,-4.5917147824076906e-06,9.794351523919572e-07
549,0,4.695012019230873e-06,-4.591338836091759e-06,9.811959808916502e-07
550,1,4.695012019230873e-06,-4.590962214534218e-06,9.82956665088259e-07
551,0,4.695012019230874e-06,-4.590584917790455e-06,9.84717204722842e-07
552,3,4.695012019230861e-06,-4.590206945915946e-06,9.86477599536477e-07
553,0,4.6950120192308745e-06,-4.589828298966318e-06,9.882378492702733e-07
554,1,4.6950120192308745e-06,-4.589448976997217e-06,9.899979536653452e-07
555,0,4.6950120192308745e-06,-4.589068980064445e-06,9.917579124628393e-07
556,2,4.695012019230875e-06,-4.588688308223887e-06,9.935177254039211e-07
557,0,4.6950120192308745e-06,-4.588306961531527e-06,9.952773922297773e-07
558,1,4.695012019230876e-06,-4.58792494004345e-06,9.970369126816165e-07
559,0,4.695012019230876e-06,-4.587542243815839e-06,9.987962865006682e-07
560,4,4.695012019230863e-06,-4.587158872904963e-06,1.0005555134281814e-06
561,0,4.695012019230875e-06,-4.586774827367243e-06,1.0023145932054375e-06
562,1,4.695012019230876e-06,-4.586390107259122e-06,1.0040735255737221e-06
563,0,4.695012019230876e-06,-4.586004712637193e-06,1.0058323102743553e-06
564,2,4.695012019230876e-06,-4.585618643558134e-06,1.0075909470486745e-06
565,0,4.695012019230876e-06,-4.585231900078726e-06,1.0093494356380397e-06
566,1,4.695012019230876e-06,-4.5848444822558445e-06,1.0111077757838327e-06
567,0,4.695012019230877e-06,-4.584456390146468e-06,1.0128659672274567e-06
568,3,4.695012019230864e-06,-4.584067623807659e-06,1.0146240097103343e-06
569,0,4.695012019230878e-06,-4.583678183296633e-06,1.016381902973921e-06
570,1,4.695012019230878e-06,-4.583288068670622e-06,1.0181396467596777e-06
571,0,4.695012019230877e-06,-4.582897279987016e-06,1.0198972408090983e-06
572,2,4.695012019230879e-06,-4.582505817303288e-06,1.0216546848636958e-06
573,0,4.695012019230878e-06,-4.5821136806770065e-06,1.0234119786650058e-06
574,1,4.695012019230878e-06,-4.581720870165845e-06,1.0251691219545852e-06
575,0,4.695012019230878e-06,-4.581327385827573e-06,1.026926114474014e-06
576,6,4.695012019230864e-06,-4.5809332277200474e-06,1.0286829559648903e-06
577,0,4.695012019230878e-06,-4.580538395901275e-06,1.030439646168847e-06
578,1,4.695012019230879e-06,-4.580142890429285e-06,1.0321961848275217e-06
579,0,4.695012019230879e-06,-4.579746711362254e-06,1.033952571682585e-06
580,2,4.695012019230879e-06,-4.57934985875845e-06,1.0357088064757283e-06
581,0,4.69501201923088e-06,-4.578952332676237e-06,1.0374648889486643e-06
582,1,4.69501201923088e-06,-4.578554133174079e-06,1.0392208188431286e-06
583,0,4.69501201923088e-06,-4.578155260310537e-06,1.040976595900879e-06
584,3,4.695012019230867e-06,-4.577755714144261e-06,1.042732219863693e-06
585,0,4.69501201923088e-06,-4.57735549473405e-06,1.0444876904733825e-06
586,1,4.69501201923088e-06,-4.576954602138725e-06,1.0462430074717642e-06
587,0,4.69501201923088e-06,-4.5765530364172584e-06,1.0479981706006888e-06
588,2,4.69501201923088e-06,-4.576150797628707e-06,1.0497531796020267e-06
589,0,4.69501201923088e-06,-4.5757478858322285e-06,1.051508034217672e-06
590,1,4.69501201923088e-06,-4.575344301087077e-06,1.0532627341895402e-06
591,0,4.6950120192308805e-06,-4.574940043452609e-06,1.0550172792595705e-06
592,4,4.695012019230867e-06,-4.574535112988263e-06,1.0567716691697209e-06
593,0,4.6950120192308805e-06,-4.5741295097536325e-06,1.058525903661985e-06
594,1,4.695012019230881e-06,-4.573723233808329e-06,1.0602799824783615e-06
595,0,4.695012019230881e-06,-4.573316285212116e-06,1.062033905360883e-06
596,2,4.6950120192308805e-06,-4.572908664024842e-06,1.063787672051603e-06
597,0,4.695012019230881e-06,-4.572500370306457e-06,1.0655412822925972e-06
598,1,4.695012019230881e-06,-4.572091404117007e-06,1.067294735825965e-06
599,0,4.695012019230881e-06,-4.571681765516638e-06,1.0690480323938282e-06
600,3,4.695012019230869e-06,-4.571271454565583e-06,1.070801171738329e-06
601,0,4.695012019230881e-06,-4.570860471324223e-06,1.072554153601645e-06
602,1,4.695012019230883e-06,-4.570448815852965e-06,1.0743069777259585e-06
603,0,4.695012019230883e-06,-4.57003648821236e-06,1.0760596438534871e-06
604,2,4.695012019230883e-06,-4.56962348846305e-06,1.0778121517264686e-06
605,0,4.695012019230883e-06,-4.569209816665774e-06,1.0795645010871646e-06
606,1,4.695012019230884e-06,-4.568795472881371e-06,1.0813166916778593e-06
607,0,4.695012019230885e-06,-4.568380457170777e-06,1.0830687232408608e-06
