residue_a,count_A,count_B,hat_p
36855,3,0,0.0
36857,3,3,1.0
36859,3,0,0.0
36861,3,3,1.0
36863,3,0,0.0
36865,3,3,1.0
36867,3,0,0.0
36869,3,3,1.0
36871,3,0,0.0
36873,3,3,1.0
36875,3,0,0.0
36877,3,3,1.0
36879,3,0,0.0
36881,3,3,1.0
36883,3,0,0.0
36885,3,3,1.0
36887,3,0,0.0
36889,3,3,1.0
36891,3,0,0.0
36893,3,3,1.0
36895,3,0,0.0
36897,3,3,1.0
36899,3,0,0.0
36901,3,3,1.0
36903,3,0,0.0
36905,3,3,1.0
36907,3,0,0.0
36909,3,3,1.0
36911,3,0,0.0
36913,3,3,1.0
36915,3,0,0.0
36917,3,3,1.0
36919,3,0,0.0
36921,3,3,1.0
36923,3,0,0.0
36925,3,3,1.0
36927,3,0,0.0
36929,3,3,1.0
36931,3,0,0.0
36933,3,3,1.0
36935,3,0,0.0
36937,3,3,1.0
36939,3,0,0.0
36941,3,3,1.0
36943,3,0,0.0
36945,3,3,1.0
36947,3,0,0.0
36949,3,3,1.0
36951,3,0,0.0
36953,3,3,1.0
36955,3,0,0.0
36957,3,3,1.0
36959,3,0,0.0
36961,3,3,1.0
36963,3,0,0.0
36965,3,3,1.0
36967,3,0,0.0
36969,3,3,1.0
36971,3,0,0.0
36973,3,3,1.0
36975,3,0,0.0
36977,3,3,1.0
36979,3,0,0.0
36981,3,3,1.0
36983,3,0,0.0
36985,3,3,1.0
36987,3,0,0.0
36989,3,3,1.0
36991,3,0,0.0
36993,3,3,1.0
36995,3,0,0.0
36997,3,3,1.0
36999,3,0,0.0
37001,3,3,1.0
37003,3,0,0.0
37005,3,3,1.0
37007,3,0,0.0
37009,3,3,1.0
37011,3,0,0.0
37013,3,3,1.0
37015,3,0,0.0
37017,3,3,1.0
37019,3,0,0.0
37021,3,3,1.0
37023,3,0,0.0
37025,3,3,1.0
37027,3,0,0.0
37029,3,3,1.0
37031,3,0,0.0
37033,3,3,1.0
37035,3,0,0.0
37037,3,3,1.0
37039,3,0,0.0
37041,3,3,1.0
37043,3,0,0.0
37045,3,3,1.0
37047,3,0,0.0
37049,3,3,1.0
37051,3,0,0.0
37053,3,3,1.0
37055,3,0,0.0
37057,3,3,1.0
37059,3,0,0.0
37061,3,3,1.0
37063,3,0,0.0
37065,3,3,1.0
37067,3,0,0.0
37069,3,3,1.0
37071,3,0,0.0
37073,3,3,1.0
37075,3,0,0.0
37077,3,3,1.0
37079,3,0,0.0
37081,3,3,1.0
37083,3,0,0.0
37085,3,3,1.0
37087,3,0,0.0
37089,3,3,1.0
37091,3,0,0.0
37093,3,3,1.0
37095,3,0,0.0
37097,3,3,1.0
37099,3,0,0.0
37101,3,3,1.0
37103,3,0,0.0
37105,3,3,1.0
37107,3,0,0.0
37109,3,3,1.0
37111,3,0,0.0
37113,3,3,1.0
37115,3,0,0.0
37117,3,3,1.0
37119,3,0,0.0
37121,3,3,1.0
37123,3,0,0.0
37125,3,3,1.0
37127,3,0,0.0
37129,3,3,1.0
37131,3,0,0.0
37133,3,3,1.0
37135,3,0,0.0
37137,3,3,1.0
37139,3,0,0.0
37141,3,3,1.0
37143,3,0,0.0
37145,3,3,1.0
37147,3,0,0.0
37149,3,3,1.0
37151,3,0,0.0
37153,3,3,1.0
37155,3,0,0.0
37157,3,3,1.0
37159,3,0,0.0
37161,3,3,1.0
37163,3,0,0.0
37165,3,3,1.0
37167,3,0,0.0
37169,3,3,1.0
37171,3,0,0.0
37173,3,3,1.0
37175,3,0,0.0
37177,3,3,1.0
37179,3,0,0.0
37181,3,3,1.0
37183,3,0,0.0
37185,3,3,1.0
37187,3,0,0.0
37189,3,3,1.0
37191,3,0,0.0
37193,3,3,1.0
37195,3,0,0.0
37197,3,3,1.0
37199,3,0,0.0
37201,3,3,1.0
37203,3,0,0.0
37205,3,3,1.0
37207,3,0,0.0
37209,3,3,1.0
37211,3,0,0.0
37213,3,3,1.0
37215,3,0,0.0
37217,3,3,1.0
37219,3,0,0.0
37221,3,3,1.0
37223,3,0,0.0
37225,3,3,1.0
37227,3,0,0.0
37229,3,3,1.0
37231,3,0,0.0
37233,3,3,1.0
37235,3,0,0.0
37237,3,3,1.0
37239,3,0,0.0
37241,3,3,1.0
37243,3,0,0.0
37245,3,3,1.0
37247,3,0,0.0
37249,3,3,1.0
37251,3,0,0.0
37253,3,3,1.0
37255,3,0,0.0
37257,3,3,1.0
37259,3,0,0.0
37261,3,3,1.0
37263,3,0,0.0
37265,3,3,1.0
37267,3,0,0.0
37269,3,3,1.0
37271,3,0,0.0
37273,3,3,1.0
37275,3,0,0.0
37277,3,3,1.0
37279,3,0,0.0
37281,3,3,1.0
37283,3,0,0.0
37285,3,3,1.0
37287,3,0,0.0
37289,3,3,1.0
37291,3,0,0.0
37293,3,3,1.0
37295,3,0,0.0
37297,3,3,1.0
37299,3,0,0.0
37301,3,3,1.0
37303,3,0,0.0
37305,3,3,1.0
37307,3,0,0.0
37309,3,3,1.0
37311,3,0,0.0
37313,3,3,1.0
37315,3,0,0.0
37317,3,3,1.0
37319,3,0,0.0
37321,3,3,1.0
37323,3,0,0.0
37325,3,3,1.0
37327,3,0,0.0
37329,3,3,1.0
37331,3,0,0.0
37333,3,3,1.0
37335,3,0,0.0
37337,3,3,1.0
37339,3,0,0.0
37341,3,3,1.0
37343,3,0,0.0
37345,3,3,1.0
37347,3,0,0.0
37349,3,3,1.0
37351,3,0,0.0
37353,3,3,1.0
37355,3,0,0.0
37357,3,3,1.0
37359,3,0,0.0
37361,3,3,1.0
37363,3,0,0.0
37365,3,3,1.0
37367,3,0,0.0
37369,3,3,1.0
37371,3,0,0.0
37373,3,3,1.0
37375,3,0,0.0
37377,3,3,1.0
37379,3,0,0.0
37381,3,3,1.0
37383,3,0,0.0
37385,3,3,1.0
37387,3,0,0.0
37389,3,3,1.0
37391,3,0,0.0
37393,3,3,1.0
37395,3,0,0.0
37397,3,3,1.0
37399,3,0,0.0
37401,3,3,1.0
37403,3,0,0.0
37405,3,3,1.0
37407,3,0,0.0
37409,3,3,1.0
37411,3,0,0.0
37413,3,3,1.0
37415,3,0,0.0
37417,3,3,1.0
37419,3,0,0.0
37421,3,3,1.0
37423,3,0,0.0
37425,3,3,1.0
37427,3,0,0.0
37429,3,3,1.0
37431,3,0,0.0
37433,3,3,1.0
37435,3,0,0.0
37437,3,3,1.0
37439,3,0,0.0
37441,3,3,1.0
37443,3,0,0.0
37445,3,3,1.0
37447,3,0,0.0
37449,3,3,1.0
37451,3,0,0.0
37453,3,3,1.0
37455,3,0,0.0
37457,3,3,1.0
37459,3,0,0.0
37461,3,3,1.0
37463,3,0,0.0
37465,3,3,1.0
37467,3,0,0.0
37469,3,3,1.0
37471,3,0,0.0
37473,3,3,1.0
37475,3,0,0.0
37477,3,3,1.0
37479,3,0,0.0
37481,3,3,1.0
37483,3,0,0.0
37485,3,3,1.0
37487,3,0,0.0
37489,3,3,1.0
37491,3,0,0.0
37493,3,3,1.0
37495,3,0,0.0
37497,3,3,1.0
37499,3,0,0.0
37501,3,3,1.0
37503,3,0,0.0
37505,3,3,1.0
37507,3,0,0.0
37509,3,3,1.0
37511,3,0,0.0
37513,3,3,1.0
37515,3,0,0.0
37517,3,3,1.0
37519,3,0,0.0
37521,3,3,1.0
37523,3,0,0.0
37525,3,3,1.0
37527,3,0,0.0
37529,3,3,1.0
37531,3,0,0.0
37533,3,3,1.0
37535,3,0,0.0
37537,3,3,1.0
37539,3,0,0.0
37541,3,3,1.0
37543,3,0,0.0
37545,3,3,1.0
37547,3,0,0.0
37549,3,3,1.0
37551,3,0,0.0
37553,3,3,1.0
37555,3,0,0.0
37557,3,3,1.0
37559,3,0,0.0
37561,3,3,1.0
37563,3,0,0.0
37565,3,3,1.0
37567,3,0,0.0
37569,3,3,1.0
37571,3,0,0.0
37573,3,3,1.0
37575,3,0,0.0
37577,3,3,1.0
37579,3,0,0.0
37581,3,3,1.0
37583,3,0,0.0
37585,3,3,1.0
37587,3,0,0.0
37589,3,3,1.0
37591,3,0,0.0
37593,3,3,1.0
37595,3,0,0.0
37597,3,3,1.0
37599,3,0,0.0
37601,3,3,1.0
37603,3,0,0.0
37605,3,3,1.0
37607,3,0,0.0
37609,3,3,1.0
37611,3,0,0.0
37613,3,3,1.0
37615,3,0,0.0
37617,3,3,1.0
37619,3,0,0.0
37621,3,3,1.0
37623,3,0,0.0
37625,3,3,1.0
37627,3,0,0.0
37629,3,3,1.0
37631,3,0,0.0
37633,3,3,1.0
37635,3,0,0.0
37637,3,3,1.0
37639,3,0,0.0
37641,3,3,1.0
37643,3,0,0.0
37645,3,3,1.0
37647,3,0,0.0
37649,3,3,1.0
37651,3,0,0.0
37653,3,3,1.0
37655,3,0,0.0
37657,3,3,1.0
37659,3,0,0.0
37661,3,3,1.0
37663,3,0,0.0
37665,3,3,1.0
37667,3,0,0.0
37669,3,3,1.0
37671,3,0,0.0
37673,3,3,1.0
37675,3,0,0.0
37677,3,3,1.0
37679,3,0,0.0
37681,3,3,1.0
37683,3,0,0.0
37685,3,3,1.0
37687,3,0,0.0
37689,3,3,1.0
37691,3,0,0.0
37693,3,3,1.0
37695,3,0,0.0
37697,3,3,1.0
37699,3,0,0.0
37701,3,3,1.0
37703,3,0,0.0
37705,3,3,1.0
37707,3,0,0.0
37709,3,3,1.0
37711,3,0,0.0
37713,3,3,1.0
37715,3,0,0.0
37717,3,3,1.0
37719,3,0,0.0
37721,3,3,1.0
37723,3,0,0.0
37725,3,3,1.0
37727,3,0,0.0
37729,3,3,1.0
37731,3,0,0.0
37733,3,3,1.0
37735,3,0,0.0
37737,3,3,1.0
37739,3,0,0.0
37741,3,3,1.0
37743,3,0,0.0
37745,3,3,1.0
37747,3,0,0.0
37749,3,3,1.0
37751,3,0,0.0
37753,3,3,1.0
37755,3,0,0.0
37757,3,3,1.0
37759,3,0,0.0
37761,3,3,1.0
37763,3,0,0.0
37765,3,3,1.0
37767,3,0,0.0
37769,3,3,1.0
37771,3,0,0.0
37773,3,3,1.0
37775,3,0,0.0
37777,3,3,1.0
37779,3,0,0.0
37781,3,3,1.0
37783,3,0,0.0
37785,3,3,1.0
37787,3,0,0.0
37789,3,3,1.0
37791,3,0,0.0
37793,3,3,1.0
37795,3,0,0.0
37797,3,3,1.0
37799,3,0,0.0
37801,3,3,1.0
37803,3,0,0.0
37805,3,3,1.0
37807,3,0,0.0
37809,3,3,1.0
37811,3,0,0.0
37813,3,3,1.0
37815,3,0,0.0
37817,3,3,1.0
37819,3,0,0.0
37821,3,3,1.0
37823,3,0,0.0
37825,3,3,1.0
37827,3,0,0.0
37829,3,3,1.0
37831,3,0,0.0
37833,3,3,1.0
37835,3,0,0.0
37837,3,3,1.0
37839,3,0,0.0
37841,3,3,1.0
37843,3,0,0.0
37845,3,3,1.0
37847,3,0,0.0
37849,3,3,1.0
37851,3,0,0.0
37853,3,3,1.0
37855,3,0,0.0
37857,3,3,1.0
37859,3,0,0.0
37861,3,3,1.0
37863,3,0,0.0
37865,3,3,1.0
37867,3,0,0.0
37869,3,3,1.0
37871,3,0,0.0
37873,3,3,1.0
37875,3,0,0.0
37877,3,3,1.0
37879,3,0,0.0
37881,3,3,1.0
37883,3,0,0.0
37885,3,3,1.0
37887,3,0,0.0
37889,3,3,1.0
37891,3,0,0.0
37893,3,3,1.0
37895,3,0,0.0
37897,3,3,1.0
37899,3,0,0.0
37901,3,3,1.0
37903,3,0,0.0
37905,3,3,1.0
37907,3,0,0.0
37909,3,3,1.0
37911,3,0,0.0
37913,3,3,1.0
37915,3,0,0.0
37917,3,3,1.0
37919,3,0,0.0
37921,3,3,1.0
37923,3,0,0.0
37925,3,3,1.0
37927,3,0,0.0
37929,3,3,1.0
37931,3,0,0.0
37933,3,3,1.0
37935,3,0,0.0
37937,3,3,1.0
37939,3,0,0.0
37941,3,3,1.0
37943,3,0,0.0
37945,3,3,1.0
37947,3,0,0.0
37949,3,3,1.0
37951,3,0,0.0
37953,3,3,1.0
37955,3,0,0.0
37957,3,3,1.0
37959,3,0,0.0
37961,3,3,1.0
37963,3,0,0.0
37965,3,3,1.0
37967,3,0,0.0
37969,3,3,1.0
37971,3,0,0.0
37973,3,3,1.0
37975,3,0,0.0
37977,3,3,1.0
37979,3,0,0.0
37981,3,3,1.0
37983,3,0,0.0
37985,3,3,1.0
37987,3,0,0.0
37989,3,3,1.0
37991,3,0,0.0
37993,3,3,1.0
37995,3,0,0.0
37997,3,3,1.0
37999,3,0,0.0
38001,3,3,1.0
38003,3,0,0.0
38005,3,3,1.0
38007,3,0,0.0
38009,3,3,1.0
38011,3,0,0.0
38013,3,3,1.0
38015,3,0,0.0
38017,3,3,1.0
38019,3,0,0.0
38021,3,3,1.0
38023,3,0,0.0
38025,3,3,1.0
38027,3,0,0.0
38029,3,3,1.0
38031,3,0,0.0
38033,3,3,1.0
38035,3,0,0.0
38037,3,3,1.0
38039,3,0,0.0
38041,3,3,1.0
38043,3,0,0.0
38045,3,3,1.0
38047,3,0,0.0
38049,3,3,1.0
38051,3,0,0.0
38053,3,3,1.0
38055,3,0,0.0
38057,3,3,1.0
38059,3,0,0.0
38061,3,3,1.0
38063,3,0,0.0
38065,3,3,1.0
38067,3,0,0.0
38069,3,3,1.0
38071,3,0,0.0
38073,3,3,1.0
38075,3,0,0.0
38077,3,3,1.0
38079,3,0,0.0
38081,3,3,1.0
38083,3,0,0.0
38085,3,3,1.0
38087,3,0,0.0
38089,3,3,1.0
38091,3,0,0.0
38093,3,3,1.0
38095,3,0,0.0
38097,3,3,1.0
38099,3,0,0.0
38101,3,3,1.0
38103,3,0,0.0
38105,3,3,1.0
38107,3,0,0.0
38109,3,3,1.0
38111,3,0,0.0
38113,3,3,1.0
38115,3,0,0.0
38117,3,3,1.0
38119,3,0,0.0
38121,3,3,1.0
38123,3,0,0.0
38125,3,3,1.0
38127,3,0,0.0
38129,3,3,1.0
38131,3,0,0.0
38133,3,3,1.0
38135,3,0,0.0
38137,3,3,1.0
38139,3,0,0.0
38141,3,3,1.0
38143,3,0,0.0
38145,3,3,1.0
38147,3,0,0.0
38149,3,3,1.0
38151,3,0,0.0
38153,3,3,1.0
38155,3,0,0.0
38157,3,3,1.0
38159,3,0,0.0
38161,3,3,1.0
38163,3,0,0.0
38165,3,3,1.0
38167,3,0,0.0
38169,3,3,1.0
38171,3,0,0.0
38173,3,3,1.0
38175,3,0,0.0
38177,3,3,1.0
38179,3,0,0.0
38181,3,3,1.0
38183,3,0,0.0
38185,3,3,1.0
38187,3,0,0.0
38189,3,3,1.0
38191,3,0,0.0
38193,3,3,1.0
38195,3,0,0.0
38197,3,3,1.0
38199,3,0,0.0
38201,3,3,1.0
38203,3,0,0.0
38205,3,3,1.0
38207,3,0,0.0
38209,3,3,1.0
38211,3,0,0.0
38213,3,3,1.0
38215,3,0,0.0
38217,3,3,1.0
38219,3,0,0.0
38221,3,3,1.0
38223,3,0,0.0
38225,3,3,1.0
38227,3,0,0.0
38229,3,3,1.0
38231,3,0,0.0
38233,3,3,1.0
38235,3,0,0.0
38237,3,3,1.0
38239,3,0,0.0
38241,3,3,1.0
38243,3,0,0.0
38245,3,3,1.0
38247,3,0,0.0
38249,3,3,1.0
38251,3,0,0.0
38253,3,3,1.0
38255,3,0,0.0
38257,3,3,1.0
38259,3,0,0.0
38261,3,3,1.0
38263,3,0,0.0
38265,3,3,1.0
38267,3,0,0.0
38269,3,3,1.0
38271,3,0,0.0
38273,3,3,1.0
38275,3,0,0.0
38277,3,3,1.0
38279,3,0,0.0
38281,3,3,1.0
38283,3,0,0.0
38285,3,3,1.0
38287,3,0,0.0
38289,3,3,1.0
38291,3,0,0.0
38293,3,3,1.0
38295,3,0,0.0
38297,3,3,1.0
38299,3,0,0.0
38301,3,3,1.0
38303,3,0,0.0
38305,3,3,1.0
38307,3,0,0.0
38309,3,3,1.0
38311,3,0,0.0
38313,3,3,1.0
38315,3,0,0.0
38317,3,3,1.0
38319,3,0,0.0
38321,3,3,1.0
38323,3,0,0.0
38325,3,3,1.0
38327,3,0,0.0
38329,3,3,1.0
38331,3,0,0.0
38333,3,3,1.0
38335,3,0,0.0
38337,3,3,1.0
38339,3,0,0.0
38341,3,3,1.0
38343,3,0,0.0
38345,3,3,1.0
38347,3,0,0.0
38349,3,3,1.0
38351,3,0,0.0
38353,3,3,1.0
38355,3,0,0.0
38357,3,3,1.0
38359,3,0,0.0
38361,3,3,1.0
38363,3,0,0.0
38365,3,3,1.0
38367,3,0,0.0
38369,3,3,1.0
38371,3,0,0.0
38373,3,3,1.0
38375,3,0,0.0
38377,3,3,1.0
38379,3,0,0.0
38381,3,3,1.0
38383,3,0,0.0
38385,3,3,1.0
38387,3,0,0.0
38389,3,3,1.0
38391,3,0,0.0
38393,3,3,1.0
38395,3,0,0.0
38397,3,3,1.0
38399,3,0,0.0
38401,3,3,1.0
38403,3,0,0.0
38405,3,3,1.0
38407,3,0,0.0
38409,3,3,1.0
38411,3,0,0.0
38413,3,3,1.0
38415,3,0,0.0
38417,3,3,1.0
38419,3,0,0.0
38421,3,3,1.0
38423,3,0,0.0
38425,3,3,1.0
38427,3,0,0.0
38429,3,3,1.0
38431,3,0,0.0
38433,3,3,1.0
38435,3,0,0.0
38437,3,3,1.0
38439,3,0,0.0
38441,3,3,1.0
38443,3,0,0.0
38445,3,3,1.0
38447,3,0,0.0
38449,3,3,1.0
38451,3,0,0.0
38453,3,3,1.0
38455,3,0,0.0
38457,3,3,1.0
38459,3,0,0.0
38461,3,3,1.0
38463,3,0,0.0
38465,3,3,1.0
38467,3,0,0.0
38469,3,3,1.0
38471,3,0,0.0
38473,3,3,1.0
38475,3,0,0.0
38477,3,3,1.0
38479,3,0,0.0
38481,3,3,1.0
38483,3,0,0.0
38485,3,3,1.0
38487,3,0,0.0
38489,3,3,1.0
38491,3,0,0.0
38493,3,3,1.0
38495,3,0,0.0
38497,3,3,1.0
38499,3,0,0.0
38501,3,3,1.0
38503,3,0,0.0
38505,3,3,1.0
38507,3,0,0.0
38509,3,3,1.0
38511,3,0,0.0
38513,3,3,1.0
38515,3,0,0.0
38517,3,3,1.0
38519,3,0,0.0
38521,3,3,1.0
38523,3,0,0.0
38525,3,3,1.0
38527,3,0,0.0
38529,3,3,1.0
38531,3,0,0.0
38533,3,3,1.0
38535,3,0,0.0
38537,3,3,1.0
38539,3,0,0.0
38541,3,3,1.0
38543,3,0,0.0
38545,3,3,1.0
38547,3,0,0.0
38549,3,3,1.0
38551,3,0,0.0
38553,3,3,1.0
38555,3,0,0.0
38557,3,3,1.0
38559,3,0,0.0
38561,3,3,1.0
38563,3,0,0.0
38565,3,3,1.0
38567,3,0,0.0
38569,3,3,1.0
38571,3,0,0.0
38573,3,3,1.0
38575,3,0,0.0
38577,3,3,1.0
38579,3,0,0.0
38581,3,3,1.0
38583,3,0,0.0
38585,3,3,1.0
38587,3,0,0.0
38589,3,3,1.0
38591,3,0,0.0
38593,3,3,1.0
38595,3,0,0.0
38597,3,3,1.0
38599,3,0,0.0
38601,3,3,1.0
38603,3,0,0.0
38605,3,3,1.0
38607,3,0,0.0
38609,3,3,1.0
38611,3,0,0.0
38613,3,3,1.0
38615,3,0,0.0
38617,3,3,1.0
38619,3,0,0.0
38621,3,3,1.0
38623,3,0,0.0
38625,3,3,1.0
38627,3,0,0.0
38629,3,3,1.0
38631,3,0,0.0
38633,3,3,1.0
38635,3,0,0.0
38637,3,3,1.0
38639,3,0,0.0
38641,3,3,1.0
38643,3,0,0.0
38645,3,3,1.0
38647,3,0,0.0
38649,3,3,1.0
38651,3,0,0.0
38653,3,3,1.0
38655,3,0,0.0
38657,3,3,1.0
38659,3,0,0.0
38661,3,3,1.0
38663,3,0,0.0
38665,3,3,1.0
38667,3,0,0.0
38669,3,3,1.0
38671,3,0,0.0
38673,3,3,1.0
38675,3,0,0.0
38677,3,3,1.0
38679,3,0,0.0
38681,3,3,1.0
38683,3,0,0.0
38685,3,3,1.0
38687,3,0,0.0
38689,3,3,1.0
38691,3,0,0.0
38693,3,3,1.0
38695,3,0,0.0
38697,3,3,1.0
38699,3,0,0.0
38701,3,3,1.0
38703,3,0,0.0
38705,3,3,1.0
38707,3,0,0.0
38709,3,3,1.0
38711,3,0,0.0
38713,3,3,1.0
38715,3,0,0.0
38717,3,3,1.0
38719,3,0,0.0
38721,3,3,1.0
38723,3,0,0.0
38725,3,3,1.0
38727,3,0,0.0
38729,3,3,1.0
38731,3,0,0.0
38733,3,3,1.0
38735,3,0,0.0
38737,3,3,1.0
38739,3,0,0.0
38741,3,3,1.0
38743,3,0,0.0
38745,3,3,1.0
38747,3,0,0.0
38749,3,3,1.0
38751,3,0,0.0
38753,3,3,1.0
38755,3,0,0.0
38757,3,3,1.0
38759,3,0,0.0
38761,3,3,1.0
38763,3,0,0.0
38765,3,3,1.0
38767,3,0,0.0
38769,3,3,1.0
38771,3,0,0.0
38773,3,3,1.0
38775,3,0,0.0
38777,3,3,1.0
38779,3,0,0.0
38781,3,3,1.0
38783,3,0,0.0
38785,3,3,1.0
38787,3,0,0.0
38789,3,3,1.0
38791,3,0,0.0
38793,3,3,1.0
38795,3,0,0.0
38797,3,3,1.0
38799,3,0,0.0
38801,3,3,1.0
38803,3,0,0.0
38805,3,3,1.0
38807,3,0,0.0
38809,3,3,1.0
38811,3,0,0.0
38813,3,3,1.0
38815,3,0,0.0
38817,3,3,1.0
38819,3,0,0.0
38821,3,3,1.0
38823,3,0,0.0
38825,3,3,1.0
38827,3,0,0.0
38829,3,3,1.0
38831,3,0,0.0
38833,3,3,1.0
38835,3,0,0.0
38837,3,3,1.0
38839,3,0,0.0
38841,3,3,1.0
38843,3,0,0.0
38845,3,3,1.0
38847,3,0,0.0
38849,3,3,1.0
38851,3,0,0.0
38853,3,3,1.0
38855,3,0,0.0
38857,3,3,1.0
38859,3,0,0.0
38861,3,3,1.0
38863,3,0,0.0
38865,3,3,1.0
38867,3,0,0.0
38869,3,3,1.0
38871,3,0,0.0
38873,3,3,1.0
38875,3,0,0.0
38877,3,3,1.0
38879,3,0,0.0
38881,3,3,1.0
38883,3,0,0.0
38885,3,3,1.0
38887,3,0,0.0
38889,3,3,1.0
38891,3,0,0.0
38893,3,3,1.0
38895,3,0,0.0
38897,3,3,1.0
38899,3,0,0.0
38901,3,3,1.0
38903,3,0,0.0
38905,3,3,1.0
38907,3,0,0.0
38909,3,3,1.0
38911,3,0,0.0
38913,3,3,1.0
38915,3,0,0.0
38917,3,3,1.0
38919,3,0,0.0
38921,3,3,1.0
38923,3,0,0.0
38925,3,3,1.0
38927,3,0,0.0
38929,3,3,1.0
38931,3,0,0.0
38933,3,3,1.0
38935,3,0,0.0
38937,3,3,1.0
38939,3,0,0.0
38941,3,3,1.0
38943,3,0,0.0
38945,3,3,1.0
38947,3,0,0.0
38949,3,3,1.0
38951,3,0,0.0
38953,3,3,1.0
38955,3,0,0.0
38957,3,3,1.0
38959,3,0,0.0
38961,3,3,1.0
38963,3,0,0.0
38965,3,3,1.0
38967,3,0,0.0
38969,3,3,1.0
38971,3,0,0.0
38973,3,3,1.0
38975,3,0,0.0
38977,3,3,1.0
38979,3,0,0.0
38981,3,3,1.0
38983,3,0,0.0
38985,3,3,1.0
38987,3,0,0.0
38989,3,3,1.0
38991,3,0,0.0
38993,3,3,1.0
38995,3,0,0.0
38997,3,3,1.0
38999,3,0,0.0
39001,3,3,1.0
39003,3,0,0.0
39005,3,3,1.0
39007,3,0,0.0
39009,3,3,1.0
39011,3,0,0.0
39013,3,3,1.0
39015,3,0,0.0
39017,3,3,1.0
39019,3,0,0.0
39021,3,3,1.0
39023,3,0,0.0
39025,3,3,1.0
39027,3,0,0.0
39029,3,3,1.0
39031,3,0,0.0
39033,3,3,1.0
39035,3,0,0.0
39037,3,3,1.0
39039,3,0,0.0
39041,3,3,1.0
39043,3,0,0.0
39045,3,3,1.0
39047,3,0,0.0
39049,3,3,1.0
39051,3,0,0.0
39053,3,3,1.0
39055,3,0,0.0
39057,3,3,1.0
39059,3,0,0.0
39061,3,3,1.0
39063,3,0,0.0
39065,3,3,1.0
39067,3,0,0.0
39069,3,3,1.0
39071,3,0,0.0
39073,3,3,1.0
39075,3,0,0.0
39077,3,3,1.0
39079,3,0,0.0
39081,3,3,1.0
39083,3,0,0.0
39085,3,3,1.0
39087,3,0,0.0
39089,3,3,1.0
39091,3,0,0.0
39093,3,3,1.0
39095,3,0,0.0
39097,3,3,1.0
39099,3,0,0.0
39101,3,3,1.0
39103,3,0,0.0
39105,3,3,1.0
39107,3,0,0.0
39109,3,3,1.0
39111,3,0,0.0
39113,3,3,1.0
39115,3,0,0.0
39117,3,3,1.0
39119,3,0,0.0
39121,3,3,1.0
39123,3,0,0.0
39125,3,3,1.0
39127,3,0,0.0
39129,3,3,1.0
39131,3,0,0.0
39133,3,3,1.0
39135,3,0,0.0
39137,3,3,1.0
39139,3,0,0.0
39141,3,3,1.0
39143,3,0,0.0
39145,3,3,1.0
39147,3,0,0.0
39149,3,3,1.0
39151,3,0,0.0
39153,3,3,1.0
39155,3,0,0.0
39157,3,3,1.0
39159,3,0,0.0
39161,3,3,1.0
39163,3,0,0.0
39165,3,3,1.0
39167,3,0,0.0
39169,3,3,1.0
39171,3,0,0.0
39173,3,3,1.0
39175,3,0,0.0
39177,3,3,1.0
39179,3,0,0.0
39181,3,3,1.0
39183,3,0,0.0
39185,3,3,1.0
39187,3,0,0.0
39189,3,3,1.0
39191,3,0,0.0
39193,3,3,1.0
39195,3,0,0.0
39197,3,3,1.0
39199,3,0,0.0
39201,3,3,1.0
39203,3,0,0.0
39205,3,3,1.0
39207,3,0,0.0
39209,3,3,1.0
39211,3,0,0.0
39213,3,3,1.0
39215,3,0,0.0
39217,3,3,1.0
39219,3,0,0.0
39221,3,3,1.0
39223,3,0,0.0
39225,3,3,1.0
39227,3,0,0.0
39229,3,3,1.0
39231,3,0,0.0
39233,3,3,1.0
39235,3,0,0.0
39237,3,3,1.0
39239,3,0,0.0
39241,3,3,1.0
39243,3,0,0.0
39245,3,3,1.0
39247,3,0,0.0
39249,3,3,1.0
39251,3,0,0.0
39253,3,3,1.0
39255,3,0,0.0
39257,3,3,1.0
39259,3,0,0.0
39261,3,3,1.0
39263,3,0,0.0
39265,3,3,1.0
39267,3,0,0.0
39269,3,3,1.0
39271,3,0,0.0
39273,3,3,1.0
39275,3,0,0.0
39277,3,3,1.0
39279,3,0,0.0
39281,3,3,1.0
39283,3,0,0.0
39285,3,3,1.0
39287,3,0,0.0
39289,3,3,1.0
39291,3,0,0.0
39293,3,3,1.0
39295,3,0,0.0
39297,3,3,1.0
39299,3,0,0.0
39301,3,3,1.0
39303,3,0,0.0
39305,3,3,1.0
39307,3,0,0.0
39309,3,3,1.0
39311,3,0,0.0
39313,3,3,1.0
39315,3,0,0.0
39317,3,3,1.0
39319,3,0,0.0
39321,3,3,1.0
39323,3,0,0.0
39325,3,3,1.0
39327,3,0,0.0
39329,3,3,1.0
39331,3,0,0.0
39333,3,3,1.0
39335,3,0,0.0
39337,3,3,1.0
39339,3,0,0.0
39341,3,3,1.0
39343,3,0,0.0
39345,3,3,1.0
39347,3,0,0.0
39349,3,3,1.0
39351,3,0,0.0
39353,3,3,1.0
39355,3,0,0.0
39357,3,3,1.0
39359,3,0,0.0
39361,3,3,1.0
39363,3,0,0.0
39365,3,3,1.0
39367,3,0,0.0
39369,3,3,1.0
39371,3,0,0.0
39373,3,3,1.0
39375,3,0,0.0
39377,3,3,1.0
39379,3,0,0.0
39381,3,3,1.0
39383,3,0,0.0
39385,3,3,1.0
39387,3,0,0.0
39389,3,3,1.0
39391,3,0,0.0
39393,3,3,1.0
39395,3,0,0.0
